,date,temp_min,temp_max,is_rain
928,2020-07-17,86,111,False
929,2020-07-18,88,111,False
930,2020-07-19,82,109,False
931,2020-07-20,88,113,False
932,2020-07-21,95,111,False
933,2020-07-22,88,111,False
934,2020-07-23,88,111,False
935,2020-07-24,91,109,False
936,2020-07-25,90,108,False
937,2020-07-26,91,108,False
938,2020-07-27,88,113,False
939,2020-07-28,86,115,False
940,2020-07-29,93,115,False
941,2020-07-30,90,117,False
942,2020-07-31,91,115,False
943,2020-08-01,90,115,False
944,2020-08-02,95,115,False
945,2020-08-03,88,115,False
946,2020-08-04,84,113,False
947,2020-08-05,84,109,False
948,2020-08-06,84,108,False
949,2020-08-07,86,109,False
950,2020-08-08,84,109,False
951,2020-08-09,81,109,False
952,2020-08-10,82,108,False
953,2020-08-11,82,106,False
954,2020-08-12,81,106,False
955,2020-08-13,79,108,False
956,2020-08-14,82,109,False
957,2020-08-15,81,109,False
958,2020-08-16,79,109,False
959,2020-08-17,82,109,False
960,2020-08-18,81,109,False
961,2020-08-19,75,108,False
962,2020-08-20,77,108,False
963,2020-08-21,79,111,False
964,2020-08-22,81,111,False
965,2020-08-23,82,115,False
966,2020-08-24,82,115,False
967,2020-08-25,86,108,False
968,2020-08-26,84,106,False
969,2020-08-27,79,106,False
970,2020-08-28,77,108,False
971,2020-08-29,79,106,False
972,2020-08-30,79,106,False
973,2020-08-31,77,106,False
974,2020-09-01,82,104,False
975,2020-09-02,86,104,False
976,2020-09-03,82,106,False
977,2020-09-04,81,108,False
978,2020-09-05,81,109,False
979,2020-09-06,81,106,False
980,2020-09-07,82,104,False
981,2020-09-08,77,104,False
982,2020-09-09,79,109,False
983,2020-09-10,79,109,False
984,2020-09-11,84,109,False
985,2020-09-12,81,106,False
986,2020-09-13,77,106,False
987,2020-09-14,79,108,False
988,2020-09-15,82,108,False
989,2020-09-16,81,108,False
990,2020-09-17,75,106,False
991,2020-09-18,79,106,False
992,2020-09-19,77,104,False
993,2020-09-20,75,104,False
994,2020-09-21,79,104,False
995,2020-09-22,75,104,False
996,2020-09-23,77,104,False
997,2020-09-24,75,104,False
998,2020-09-25,77,102,False
999,2020-09-26,72,106,False
1000,2020-09-27,75,106,False
1001,2020-09-28,79,102,False
1002,2020-09-29,77,100,False
1003,2020-09-30,72,100,False
1004,2020-10-01,70,102,False
1005,2020-10-02,72,102,False
1006,2020-10-03,72,99,False
1007,2020-10-04,72,102,False
1008,2020-10-05,70,104,False
1009,2020-10-06,73,102,False
1010,2020-10-07,75,99,False
1011,2020-10-08,70,97,False
1012,2020-10-09,66,95,False
1013,2020-10-10,68,93,False
1014,2020-10-11,63,91,False
1015,2020-10-12,63,91,False
1016,2020-10-13,64,91,False
1017,2020-10-14,61,91,False
1018,2020-10-15,61,95,False
1019,2020-10-16,61,90,False
1020,2020-10-17,63,91,False
1021,2020-10-18,68,90,False
1022,2020-10-19,61,90,False
1023,2020-10-20,59,90,False
1024,2020-10-21,61,90,False
1025,2020-10-22,59,90,False
1026,2020-10-23,64,91,False
1027,2020-10-24,55,88,False
1028,2020-10-25,57,86,False
1029,2020-10-26,57,90,False
1030,2020-10-27,61,90,False
1031,2020-10-28,59,88,False
1032,2020-10-29,57,88,False
1033,2020-10-30,57,88,False
1034,2020-10-31,59,86,False
1035,2020-11-01,59,86,False
1036,2020-11-02,57,88,False
1037,2020-11-03,59,88,False
1038,2020-11-04,57,90,False
1039,2020-11-05,59,90,False
1040,2020-11-06,57,88,False
1041,2020-11-07,63,88,False
1042,2020-11-08,64,70,False
1043,2020-11-09,73,81,False
1044,2020-11-10,66,88,False
1045,2020-11-11,68,93,False
1046,2020-11-12,68,90,False
1047,2020-11-13,63,88,False
1048,2020-11-14,63,77,False
1049,2020-11-15,57,81,False
1050,2020-11-16,64,86,False
1051,2020-11-17,64,86,False
1052,2020-11-18,64,79,False
1053,2020-11-19,59,82,False
1054,2020-11-20,64,82,False
1055,2020-11-21,66,86,False
1056,2020-11-22,63,79,False
1057,2020-11-23,55,79,False
1058,2020-11-24,54,77,False
1059,2020-11-25,52,79,False
1060,2020-11-26,57,81,False
1061,2020-11-27,66,75,False
1062,2020-11-28,61,77,True
1063,2020-11-29,61,79,False
1064,2020-11-30,59,66,False
1065,2020-12-01,57,66,True
1066,2020-12-02,63,73,False
1067,2020-12-03,61,81,False
1068,2020-12-04,63,81,False
1069,2020-12-05,63,81,False
1070,2020-12-06,57,75,False
1071,2020-12-07,50,70,False
1072,2020-12-08,48,72,False
1073,2020-12-09,48,77,False
1074,2020-12-10,54,73,False
1075,2020-12-11,48,70,False
1076,2020-12-12,48,72,False
1077,2020-12-13,46,73,False
1078,2020-12-14,45,75,False
1079,2020-12-15,48,73,False
1080,2020-12-16,54,77,False
1081,2020-12-17,54,79,False
1082,2020-12-18,54,70,False
1083,2020-12-19,54,66,False
1084,2020-12-20,54,66,False
1085,2020-12-21,50,68,False
1086,2020-12-22,48,72,False
1087,2020-12-23,50,75,False
1088,2020-12-24,52,73,False
1089,2020-12-25,48,66,False
1090,2020-12-26,46,61,False
1091,2020-12-27,41,63,False
1092,2020-12-28,45,66,False
1093,2020-12-29,46,61,False
1094,2020-12-30,45,68,False
1095,2020-12-31,45,68,False
1096,2021-01-01,55,66,True
1097,2021-01-02,50,72,False
1098,2021-01-03,52,73,False
1099,2021-01-04,55,68,True
1100,2021-01-05,52,70,False
1101,2021-01-06,52,72,False
1102,2021-01-07,52,68,True
1103,2021-01-08,52,57,True
1104,2021-01-09,46,64,False
1105,2021-01-10,46,66,False
1106,2021-01-11,46,70,False
1107,2021-01-12,45,66,False
1108,2021-01-13,37,70,False
1109,2021-01-14,41,73,False
1110,2021-01-15,50,77,False
1111,2021-01-16,57,73,False
1112,2021-01-17,59,77,False
1113,2021-01-18,50,77,False
1114,2021-01-19,50,70,False
1115,2021-01-20,55,81,False
1116,2021-01-21,46,63,False
1117,2021-01-22,39,61,False
1118,2021-01-23,41,64,False
1119,2021-01-24,41,70,False
1120,2021-01-25,46,73,False
1121,2021-01-26,46,77,False
1122,2021-01-27,46,75,False
1123,2021-01-28,55,79,False
1124,2021-01-29,59,82,False
1125,2021-01-30,55,70,False
1126,2021-01-31,45,72,False
1127,2021-02-01,50,73,False
1128,2021-02-02,48,75,False
1129,2021-02-03,52,77,False
1130,2021-02-04,52,81,False
1131,2021-02-05,57,81,False
1132,2021-02-06,59,70,False
1133,2021-02-07,54,70,False
1134,2021-02-08,54,66,False
1135,2021-02-09,48,73,False
1136,2021-02-10,48,77,False
1137,2021-02-11,48,79,False
1138,2021-02-12,50,81,False
1139,2021-02-13,50,79,False
1140,2021-02-14,52,82,False
1141,2021-02-15,54,82,False
1142,2021-02-16,54,86,False
1143,2021-02-17,63,88,False
1144,2021-02-18,55,79,False
1145,2021-02-19,52,64,True
1146,2021-02-20,52,57,True
1147,2021-02-21,50,61,True
1148,2021-02-22,50,70,False
1149,2021-02-23,55,70,False
1150,2021-02-24,52,73,False
1151,2021-02-25,54,70,False
1152,2021-02-26,45,73,False
1153,2021-02-27,46,73,False
1154,2021-02-28,54,81,False
1155,2021-03-01,63,81,False
1156,2021-03-02,55,77,False
1157,2021-03-03,57,77,False
1158,2021-03-04,61,88,False
1159,2021-03-05,61,77,False
1160,2021-03-06,55,75,False
1161,2021-03-07,54,81,False
1162,2021-03-08,59,88,False
1163,2021-03-09,63,93,False
1164,2021-03-10,61,84,False
1165,2021-03-11,63,86,False
1166,2021-03-12,70,97,False
1167,2021-03-13,61,77,False
1168,2021-03-14,57,79,False
1169,2021-03-15,64,88,False
1170,2021-03-16,72,93,False
1171,2021-03-17,72,99,False
1172,2021-03-18,72,99,False
1173,2021-03-19,68,90,False
1174,2021-03-20,64,84,False
1175,2021-03-21,57,93,False
1176,2021-03-22,70,95,False
1177,2021-03-23,72,99,False
1178,2021-03-24,73,100,False
1179,2021-03-25,73,100,False
1180,2021-03-26,66,99,False
1181,2021-03-27,73,99,False
1182,2021-03-28,59,75,False
1183,2021-03-29,55,79,False
1184,2021-03-30,54,84,False
1185,2021-03-31,64,95,False
1186,2021-04-01,72,100,False
1187,2021-04-02,72,100,False
1188,2021-04-03,68,86,False
1189,2021-04-04,61,79,False
1190,2021-04-05,61,81,False
1191,2021-04-06,59,88,False
1192,2021-04-07,63,93,False
1193,2021-04-08,66,100,False
1194,2021-04-09,72,100,False
1195,2021-04-10,70,99,False
1196,2021-04-11,77,99,False
1197,2021-04-12,70,97,False
1198,2021-04-13,73,100,False
1199,2021-04-14,72,90,False
1200,2021-04-15,68,88,False
1201,2021-04-16,70,90,False
1202,2021-04-17,66,86,False
1203,2021-04-18,64,95,False
1204,2021-04-19,66,97,False
1205,2021-04-20,68,99,False
1206,2021-04-21,68,102,False
1207,2021-04-22,72,100,False
1208,2021-04-23,72,100,False
1209,2021-04-24,79,100,False
1210,2021-04-25,72,100,False
1211,2021-04-26,73,99,False
1212,2021-04-27,75,100,False
1213,2021-04-28,77,97,True
1214,2021-04-29,79,97,False
1215,2021-04-30,68,99,False
1216,2021-05-01,66,99,False
1217,2021-05-02,72,100,False
1218,2021-05-03,77,97,False
1219,2021-05-04,68,97,False
1220,2021-05-05,70,99,False
1221,2021-05-06,75,102,False
1222,2021-05-07,73,106,False
1223,2021-05-08,77,102,False
1224,2021-05-09,75,99,False
1225,2021-05-10,75,104,False
1226,2021-05-11,79,102,False
1227,2021-05-12,79,106,False
1228,2021-05-13,88,106,False
1229,2021-05-14,86,106,False
1230,2021-05-15,84,106,False
1231,2021-05-16,79,106,False
1232,2021-05-17,84,106,False
1233,2021-05-18,81,108,False
1234,2021-05-19,79,108,False
1235,2021-05-20,77,108,False
1236,2021-05-21,75,108,False
1237,2021-05-22,81,109,False
1238,2021-05-23,84,109,False
1239,2021-05-24,82,108,False
1240,2021-05-25,91,111,False
1241,2021-05-26,84,104,False
1242,2021-05-27,75,108,False
1243,2021-05-28,79,111,False
1244,2021-05-29,84,111,False
1245,2021-05-30,81,111,False
1246,2021-05-31,81,109,False
1247,2021-06-01,84,108,False
1248,2021-06-02,84,109,False
1249,2021-06-03,82,111,False
1250,2021-06-04,84,113,False
1251,2021-06-05,84,115,False
1252,2021-06-06,90,117,False
1253,2021-06-07,86,111,False
1254,2021-06-08,86,108,False
1255,2021-06-09,82,111,False
1256,2021-06-10,82,108,False
1257,2021-06-11,84,108,False
1258,2021-06-12,81,106,False
1259,2021-06-13,79,104,False
1260,2021-06-14,82,106,False
1261,2021-06-15,77,111,False
1262,2021-06-16,84,109,False
1263,2021-06-17,82,106,False
1264,2021-06-18,79,104,False
1265,2021-06-19,77,108,False
1266,2021-06-20,77,108,False
1267,2021-06-21,77,108,False
1268,2021-06-22,79,109,False
1269,2021-06-23,84,109,False
1270,2021-06-24,81,109,False
1271,2021-06-25,84,109,False
1272,2021-06-26,79,111,False
1273,2021-06-27,88,111,False
1274,2021-06-28,82,113,False
1275,2021-06-29,84,111,False
1276,2021-06-30,82,113,False
1277,2021-07-01,84,113,False
1278,2021-07-02,82,115,False
1279,2021-07-03,88,115,False
1280,2021-07-04,84,113,False
1281,2021-07-05,84,111,False
1282,2021-07-06,81,109,False
1283,2021-07-07,79,111,False
1284,2021-07-08,86,113,False
1285,2021-07-09,82,115,False
1286,2021-07-10,84,115,False
1287,2021-07-11,84,115,False
1288,2021-07-12,86,118,False
1289,2021-07-13,88,113,False
1290,2021-07-14,86,111,False
1291,2021-07-15,84,113,False
1292,2021-07-16,84,109,False
1293,2021-07-17,90,104,False
1294,2021-07-18,86,100,False
1295,2021-07-19,88,106,False
1296,2021-07-20,91,113,False
1297,2021-07-21,90,111,False
1298,2021-07-22,91,113,True
1299,2021-07-23,90,115,False
1300,2021-07-24,84,113,False
1301,2021-07-25,86,111,False
1302,2021-07-26,88,113,False
1303,2021-07-27,90,117,False
1304,2021-07-28,93,115,False
1305,2021-07-29,88,113,False
1306,2021-07-30,86,115,False
1307,2021-07-31,88,111,False
1308,2021-08-01,88,113,False
1309,2021-08-02,86,111,False
1310,2021-08-03,82,113,False
1311,2021-08-04,82,111,False
1312,2021-08-05,84,111,False
1313,2021-08-06,84,113,False
1314,2021-08-07,84,113,False
1315,2021-08-08,86,111,False
1316,2021-08-09,86,111,False
1317,2021-08-10,82,109,False
1318,2021-08-11,81,111,False
1319,2021-08-12,86,115,False
1320,2021-08-13,86,115,False
1321,2021-08-14,88,113,False
1322,2021-08-15,86,109,False
1323,2021-08-16,84,109,False
1324,2021-08-17,82,111,False
1325,2021-08-18,81,109,False
1326,2021-08-19,79,108,False
1327,2021-08-20,82,108,False
1328,2021-08-21,82,109,False
1329,2021-08-22,86,111,False
1330,2021-08-23,90,111,False
1331,2021-08-24,86,109,False
1332,2021-08-25,88,109,False
1333,2021-08-26,86,109,False
1334,2021-08-27,84,111,False
1335,2021-08-28,88,111,False
1336,2021-08-29,86,109,False
1337,2021-08-30,82,108,False
1338,2021-08-31,84,109,False
1339,2021-09-01,82,109,False
1340,2021-09-02,82,109,False
1341,2021-09-03,81,111,False
1342,2021-09-04,86,109,False
1343,2021-09-05,86,108,False
1344,2021-09-06,81,108,False
1345,2021-09-07,79,109,False
1346,2021-09-08,82,109,False
1347,2021-09-09,82,106,False
1348,2021-09-10,81,104,False
1349,2021-09-11,77,102,False
1350,2021-09-12,75,104,False
1351,2021-09-13,75,102,False
1352,2021-09-14,77,104,False
1353,2021-09-15,79,100,False
1354,2021-09-16,73,100,False
1355,2021-09-17,73,100,False
1356,2021-09-18,77,104,False
1357,2021-09-19,77,102,False
1358,2021-09-20,77,100,False
1359,2021-09-21,75,102,False
1360,2021-09-22,75,100,False
1361,2021-09-23,75,104,False
1362,2021-09-24,75,104,False
1363,2021-09-25,75,102,False
1364,2021-09-26,77,99,False
1365,2021-09-27,73,97,False
1366,2021-09-28,70,95,False
1367,2021-09-29,72,97,False
1368,2021-09-30,73,99,False
